X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Cluster
0,1,109,112,204,298,425,522,661,715,771,1104,1234,1309,1547,1620,2007,2155,2712,3285,3658,4244,4600,4750,Good
300,300,566,756,777,843,889,975,1016,1070,1074,1209,1320,1538,1543,1734,1955,2120,2181,2473,2634,3207,3219,3224,Good
6,6,119,119,120,231,315,386,405,458,501,548,604,1133,1487,1818,2140,3151,3536,4037,4093,4364,4737,4737,Good
0,10,23,27,30,130,411,502,909,1019,1377,1734,1995,2497,2650,2967,3821,4053,4331,4566,5304,5673,5811,6197,Normal
0,0,17,18,43,108,204,301,400,466,491,591,646,785,796,858,1022,1162,1199,1412,1488,1520,2175,2175,Good
0,0,25,29,73,231,1207,1345,1588,1754,2901,3604,3937,4267,4900,5136,5744,6047,6330,6666,6856,7182,7184,7199,Normal
0,0,156,325,855,1026,1092,1271,1347,1407,1475,1521,1607,2909,2940,2973,3076,3161,3232,3485,3578,3601,3655,3850,Good
0,11,144,244,261,328,496,620,692,719,733,847,885,926,1004,1065,1167,1387,1724,1969,2357,2976,3352,3356,Good
113,129,217,268,375,509,604,823,945,1166,1305,1585,1798,2263,2461,2836,3003,3661,3987,4504,4801,4993,5083,5189,Good
223,233,297,410,515,737,979,1090,1317,1446,1944,2484,2663,2928,3377,4007,4381,4535,4961,5284,5495,5948,6161,6161,Normal
0,26,124,134,148,224,369,817,1222,1613,1745,2153,2434,2656,3011,3313,3639,4169,4499,4728,5089,5337,5768,5768,Normal
17,61,106,180,215,368,671,1085,1747,2310,2641,3163,4191,4661,5444,6769,8227,9406,10733,11898,12423,13751,15672,16707,Bad
0,0,84,117,202,324,495,757,847,951,1131,1321,1505,1671,1888,2550,2688,3094,3368,3831,4380,4573,4844,4863,Good
0,25,178,206,253,285,353,513,781,851,893,998,1189,1432,1465,1511,1751,1950,2040,2287,2379,2707,2934,2941,Good
0,0,15,118,132,272,364,544,584,665,760,866,964,1086,1121,1594,1689,1857,2032,2480,2630,2865,3000,3000,Good
262,262,262,271,347,448,468,594,719,751,803,1079,1122,1317,1528,1777,2059,2283,2691,3022,3641,4010,4185,4185,Good
0,0,34,101,130,702,1083,1419,1788,1931,2320,2981,3581,4408,4798,6657,8195,9289,10795,12158,14320,15772,17222,18016,Bad
326,1099,1212,1232,1235,1429,2336,3269,4379,6332,6580,6979,8318,8693,8935,9245,9818,10012,10258,10504,10668,10818,10905,10905,Bad
0,37,37,49,55,76,166,287,426,509,518,607,758,868,1121,1405,1499,1685,1897,2138,2304,2406,2406,2406,Good
0,25,25,29,52,74,208,412,822,935,1120,1345,1616,1642,1781,2047,2334,2607,3148,3524,3838,4452,4468,4482,Good
18,256,281,397,397,458,519,645,767,780,833,1052,1089,1262,1382,1447,1487,1554,1569,1995,2159,2470,2585,2689,Good
0,45,121,235,349,381,476,631,670,724,754,878,982,1200,1357,1722,2705,2939,3441,3820,4268,4867,5114,5114,Good
0,338,372,375,389,426,485,1320,1362,1403,1448,1500,2073,2868,3206,3327,3666,4005,4290,4553,4651,4732,4901,5105,Good
0,0,0,25,41,89,109,162,247,294,344,429,506,605,697,725,1262,1340,1415,1635,1718,1827,1857,1869,Good
0,0,0,17,24,98,154,177,293,393,573,600,783,899,995,1088,1276,1449,1616,1696,1950,2106,2473,2510,Good
0,19,94,94,94,200,276,459,579,709,855,1100,1250,1564,1641,1995,2211,2366,2683,2883,3165,3443,3636,3636,Good
0,44,123,124,142,342,387,558,577,663,694,806,881,1374,1457,1866,2086,2282,2629,2729,3135,4100,4449,4449,Good
254,313,418,419,441,609,770,1137,1386,1511,1771,2197,2569,2707,3023,3181,3356,3672,3974,4220,4406,4703,4708,4884,Good
0,227,303,503,584,792,855,1113,1169,1289,1845,1907,2017,2265,2318,2375,2564,2658,3121,3152,3194,3194,3334,3334,Good
0,0,82,84,177,284,355,550,742,835,942,1046,1265,1689,1732,1874,1930,2550,2573,2663,3155,3526,3549,3826,Good
288,296,402,439,452,496,645,1076,1083,1089,1284,1342,1375,1426,1728,1948,2257,2443,2768,2911,3170,3822,3862,3862,Good
114,122,122,122,162,190,224,244,244,303,303,593,597,636,774,830,890,1159,1339,1711,1755,1755,1755,2020,Good
0,52,73,90,198,506,837,1156,1350,1503,1862,2602,3478,4530,5522,6485,7521,8659,10464,12063,13515,14867,16035,17415,Bad
177,474,1346,1538,1645,2192,2558,2936,3153,3582,3835,4803,5082,5571,6068,6989,7524,7914,8524,9796,10317,11842,12259,12742,Bad
0,0,170,186,200,303,367,583,858,1099,1439,1821,1995,2397,2583,2762,3204,3697,3929,4184,4881,5378,5433,5627,Normal
0,17,111,162,195,216,249,371,384,519,631,806,986,1035,1178,1423,1641,1908,1935,2139,2413,2631,2859,2860,Good
0,26,87,87,257,399,426,530,560,624,671,1005,1050,1093,1118,1372,1372,1373,1413,1423,1463,1599,1599,1599,Good
0,0,0,182,185,271,286,351,362,450,642,762,788,832,859,1116,1125,1225,1350,1424,1648,1882,2276,2412,Good
847,1649,1874,2093,2299,2708,2894,3491,4259,4869,5351,5827,7701,8928,9307,11351,12191,13045,14332,15252,16753,17596,18272,18732,Bad
242,286,356,518,745,979,1171,1391,1829,3702,4620,5019,5856,6476,7099,8128,8719,9193,9698,10564,11171,11985,12249,12314,Bad
0,26,160,301,338,641,749,870,972,1039,1355,1486,1663,1852,2066,2285,2406,2516,2560,2853,3050,3153,3247,3247,Good
2,19,70,82,82,214,327,513,530,567,624,719,773,983,1041,1150,1312,1377,1773,2030,2345,2574,2611,2616,Good
0,0,83,83,99,220,289,386,517,540,689,876,2029,2048,2154,2969,3180,3514,3635,3973,4277,4456,4538,4559,Good
0,7,21,27,27,112,184,291,362,463,553,848,1592,1748,1884,2179,2373,2614,3036,3150,3744,4065,4095,4100,Good
0,22,108,213,245,295,436,719,846,971,1068,1257,2868,3010,3206,3448,3581,5061,5240,5420,5734,5759,5759,5759,Normal
97,102,236,245,271,317,380,444,468,540,583,706,1045,1382,1558,1659,1922,2141,2337,2449,2702,2991,2994,2994,Good
0,9,19,32,46,63,104,251,311,413,439,492,574,649,695,806,954,1048,1069,1236,1421,1435,1640,1640,Good
0,0,46,54,56,116,207,256,433,748,784,937,1131,1397,1812,2100,2300,2454,2852,3344,3961,4246,4674,4832,Good
9,26,86,204,300,499,817,1149,1583,1987,2234,2346,3258,3891,4186,4859,5097,5365,5983,6489,7010,7409,7831,7864,Normal
269,269,413,420,596,697,758,861,931,1338,1720,2229,2622,2707,2902,3369,3451,3700,4157,4324,4366,4674,5021,5021,Good
222,241,242,249,249,271,328,387,403,448,473,539,651,699,789,831,1001,1130,1130,1527,1845,1923,1938,2042,Good
0,0,1,13,53,220,493,592,1208,1282,1284,1340,1490,1549,1551,1576,1669,1693,1715,1765,1834,1863,1940,1961,Good
0,0,4,7,7,70,102,149,209,275,352,559,671,689,795,1194,1308,1853,2026,2487,2998,3229,3343,3343,Good
6,62,149,169,215,355,609,811,930,1216,1413,1637,1757,2072,2432,2483,2930,3176,3349,3551,4489,4888,4888,5386,Good
0,1,18,18,64,404,777,1190,1386,1720,2097,2571,3291,3825,4351,4890,5481,5718,6260,7337,7795,8732,9395,10501,Normal
0,0,116,247,285,625,779,1361,1651,2263,2826,3362,4099,4551,4872,5211,5725,6343,7021,7783,8407,9351,10086,10907,Bad
955,958,1376,1458,1518,1711,1847,2243,2322,2788,3594,4036,4413,4698,5160,5745,5905,6304,6793,6950,7518,8407,8910,9513,Normal
2,32,35,40,50,322,790,1207,1312,1593,1867,2213,2835,3704,4257,5131,5860,6995,8144,8757,9586,10195,11097,11097,Bad
22,22,112,150,154,326,516,685,910,1037,1402,1772,2101,2424,2577,3026,3720,4013,4610,4978,5255,5689,6920,6975,Normal
0,493,553,553,594,714,873,955,1048,1153,1252,1329,2109,2234,2348,2504,2857,3574,3908,4022,4325,4735,5072,5072,Good
0,7,115,115,193,430,816,1153,1280,1787,2203,2815,3183,3752,4063,4308,4682,6311,6974,8212,8947,9918,10396,11151,Bad
10,155,275,1006,1272,2310,2452,2863,3072,3481,3705,4198,6022,8318,8564,9100,9960,11453,12384,13701,14467,15723,16607,17227,Bad
574,891,897,906,911,962,1241,1494,1569,1854,1866,2103,2252,2514,2585,2654,2960,3087,3190,3326,3915,4076,4076,4076,Good
312,389,438,646,693,805,898,1050,1079,1282,1719,2036,2127,3444,3460,3585,3596,3784,4130,4174,4350,4488,4600,4683,Good
85,90,111,113,140,196,237,386,507,763,817,891,1369,1523,1597,1665,2071,2395,2576,2684,3177,3809,3853,4340,Good
0,13,116,227,240,435,486,660,860,925,1260,1447,1986,2288,3310,3576,4071,5099,5502,5754,6298,7047,7375,7719,Normal
340,365,448,574,604,690,1495,1861,1967,2012,2627,2992,3089,3625,3762,4125,4718,4804,5288,5400,6113,6177,6537,6803,Normal
224,518,648,699,707,869,925,1367,1765,1979,2240,2720,3023,3159,3693,4368,4674,5061,5625,6086,6314,6861,7566,7720,Normal
262,280,497,545,545,725,842,889,1173,1386,1413,1731,2148,2791,3215,3577,3933,4522,5170,5868,6380,6876,7641,7861,Normal
4,4,23,132,199,506,838,1202,1457,1823,2294,2725,2791,3138,3455,3562,3851,4185,4451,4784,4921,5261,5767,6072,Normal
1201,1265,1292,1292,1346,1443,1608,1869,2254,2660,3530,4314,5004,5819,7187,7990,8846,10071,11161,11942,13085,14116,14597,15164,Bad
3,11,85,106,107,288,622,729,1025,1522,1751,1939,2164,2304,2391,2738,2971,3070,3222,3418,3556,3860,3914,3951,Good
599,795,952,956,1084,1227,1320,1418,1580,1673,2011,2223,2395,2869,2998,3215,3405,3749,3808,4004,4142,4547,4559,4562,Good
11,12,77,78,78,882,932,1144,1917,2312,2598,2767,2870,2996,3440,3527,3706,4147,4513,4814,5247,5630,5949,6036,Normal
552,1434,1552,1566,1663,1888,2296,2521,3646,4147,4315,4839,5057,6210,6824,7149,7590,8746,9245,9852,10211,11175,11389,11410,Bad
265,298,304,306,308,416,649,877,966,1074,1384,1690,2237,2613,3213,3688,4053,4486,5051,5560,6140,6550,6664,6719,Normal
269,303,394,628,703,1090,1552,2012,2312,3196,4225,4904,5978,7154,8099,8840,9142,10834,11676,12141,13195,14666,15249,16021,Bad
185,972,1413,1550,1751,1836,2336,2875,3145,3707,4322,4789,5079,6208,6909,7243,9932,11325,12858,14964,16034,16720,17412,18276,Bad
270,662,803,1123,1174,1318,2004,2366,2633,3285,3591,4038,4920,5179,5695,6541,7328,7722,8429,8911,10154,10715,11075,11145,Bad
276,351,369,1212,1538,1706,2080,3450,4134,4529,5456,5925,6792,7507,8140,9099,9301,9998,10293,11051,11569,11958,12234,12611,Bad
0,0,62,103,154,259,373,561,852,999,1294,1610,1793,1963,2276,2704,3178,3643,3843,4673,5304,5605,6487,6487,Normal
581,581,712,738,762,1038,1823,1943,2331,2923,3136,3725,4162,4867,5705,6615,7135,7761,9353,10086,10822,11735,12121,12992,Bad
0,79,247,451,613,925,1523,2739,3181,3477,4197,4789,5079,6225,6788,6870,7243,7955,8122,8481,9187,9263,9786,9821,Normal
0,103,108,209,218,420,493,696,780,911,970,1152,1371,1510,1754,1922,2270,2523,2892,3158,3373,3615,3757,3966,Good
248,254,255,435,445,533,727,770,955,1022,1115,1282,1472,1597,1727,1775,2312,2573,2665,2973,3463,3615,3768,3768,Good
5,14,14,22,34,75,269,379,562,800,865,1190,1257,1313,1550,1622,1880,1980,2069,2304,2638,2816,2979,3002,Good
0,49,316,316,331,598,746,821,1067,1323,1449,1689,1806,1809,2166,2348,2409,2580,2994,3180,3331,3408,3799,3835,Good
16,16,50,503,550,567,696,879,986,1204,1949,2777,3667,4204,4978,6221,6631,7117,8138,9305,9823,10468,10468,11435,Bad
281,390,411,420,686,902,1072,1316,1489,1790,2125,2209,2447,3378,4108,4332,6199,7264,8122,8754,8814,9502,10081,10081,Normal
0,13,96,103,115,129,142,196,203,290,329,417,440,517,608,694,741,873,905,1014,1360,1499,1554,1619,Good
17,17,20,181,214,225,327,715,996,1088,1404,1560,1803,2274,2279,2552,2644,2907,3323,3442,4080,4341,4716,5105,Good
289,289,319,402,415,591,742,843,972,1009,1312,1735,1918,2086,2542,3001,3521,3626,4260,4937,5302,6458,6806,7149,Normal
289,289,500,542,577,761,894,1079,1261,1705,1741,2033,2228,2369,2534,2614,2726,2880,2968,3042,3102,3241,3241,3269,Good
0,4,79,143,198,260,362,411,590,675,745,843,946,1062,1343,1371,1579,1914,2209,2829,3224,3728,3996,4042,Good
388,388,415,415,421,551,780,859,984,1169,1227,1632,2111,2451,2578,2761,2825,3258,3742,3830,4027,4214,4260,4260,Good
0,0,18,24,83,179,262,566,641,756,998,1036,1140,1280,1284,1315,1522,1939,1945,2087,2345,2571,3018,3024,Good
90,92,107,175,193,312,425,430,499,556,658,767,816,828,999,1335,1471,1574,1598,1664,1813,1844,1859,1892,Good
0,254,263,263,271,389,422,497,544,619,648,672,708,819,883,912,965,1038,1076,1137,1601,2156,2160,2496,Good
0,0,322,374,383,443,470,523,547,578,588,673,691,728,758,798,928,1209,1286,1414,1750,2106,2117,2248,Good
0,12,23,48,49,140,181,212,213,299,331,354,474,564,679,813,973,1090,1169,1253,1444,1529,1558,1641,Good
0,38,56,66,71,94,94,99,257,409,507,1058,1234,1384,1581,1769,1853,2103,2192,3119,3327,3462,3510,3515,Good
0,0,96,181,235,372,553,816,1077,1426,1521,2093,2368,2785,2956,3231,3954,4867,5004,5345,6273,6480,6631,6729,Normal
389,401,454,535,711,1023,2631,5224,6873,7619,9150,10485,11268,12218,13315,13881,14574,15716,16537,17352,18008,19219,19465,19752,Meltdown
108,175,203,218,247,423,613,793,922,1076,1463,1643,1775,2089,2124,2323,2827,2899,3003,3198,3726,3780,3887,3901,Good
0,1,1,1,1,75,139,155,452,528,552,576,681,681,894,1033,1263,1475,1609,2095,2726,2800,3082,3082,Good
0,1,1,1,1,109,231,368,393,473,538,653,731,990,1020,1282,1445,1648,1755,1925,2200,2347,2347,2347,Good
0,37,80,137,173,232,291,404,476,544,629,1391,1557,1798,2103,2220,2482,2613,2799,2949,3357,3453,3536,3737,Good
2,39,76,76,175,252,365,517,761,871,908,1277,1677,2063,2428,3246,3675,4378,4855,5613,6532,7264,8123,8152,Normal
0,71,94,148,152,199,387,472,559,1644,1739,2124,2255,2448,2695,2877,3317,3498,4022,4105,4499,5197,6128,6155,Normal
0,635,655,686,697,728,957,1362,1460,1529,2168,2379,2436,2956,3105,3311,4296,5084,5436,5965,6659,7553,7657,7680,Normal
394,525,540,957,972,1139,1203,1397,1475,1520,1656,1750,1757,1863,2006,2043,2264,2474,2521,2721,3202,3308,3336,3350,Good
498,516,531,531,596,638,652,880,1120,1146,1200,1309,1360,1598,1854,2090,2421,2694,3051,3301,3721,4011,4076,4081,Good
5,40,51,59,59,85,193,461,693,806,1028,1136,1251,1437,1897,2029,2863,2927,3141,3697,4337,5034,5334,5334,Good
376,376,527,527,528,739,1019,1447,1672,2384,2797,3649,4413,5286,6072,6654,8009,8848,9958,11283,12757,13797,14388,14820,Bad
0,59,144,299,406,773,1449,2411,2901,3423,4457,5489,6517,7791,9483,11750,13518,15462,18094,20731,23887,26950,28713,31301,Meltdown
735,2741,3029,3235,3875,4577,5671,7188,8136,8779,9931,11332,12393,13377,14758,16531,18587,19759,21272,22850,24612,25885,26920,27799,Meltdown
0,0,69,107,129,240,628,639,745,782,885,909,963,1039,1098,1131,1224,1315,1486,1731,1907,2245,2460,2680,Good
64,64,77,192,192,269,383,427,602,1628,1659,1880,2339,2505,2968,3053,3569,3893,4233,4964,5750,5918,6733,6945,Normal
9,254,264,897,902,945,1072,1308,1342,1517,1954,2075,2149,2578,2926,3052,3715,4199,4545,4611,5499,5638,6051,6311,Normal
15,15,23,31,56,151,279,397,406,461,548,801,1104,1479,1811,2460,3056,3461,4035,5214,5731,6355,6704,6746,Normal
126,189,363,363,378,422,558,594,594,629,674,922,1267,1369,1661,1786,2602,3029,3219,3590,3991,4332,4420,4811,Good
0,0,0,5,28,143,198,504,594,762,833,901,1030,1869,1987,2426,2653,2959,3171,3819,4345,4494,4577,4825,Good
0,26,99,99,99,147,285,436,546,607,782,915,1151,1242,1456,1860,2461,2927,4041,4662,5598,6648,7367,8069,Normal
4,4,198,267,271,317,443,509,534,900,1205,1230,1321,1605,2111,2323,2621,3039,3302,4352,4641,5478,5658,5768,Normal
580,1473,1868,1990,2023,2086,2249,2465,2586,3180,4018,4126,4397,4791,5518,6190,6792,7910,9149,9992,11897,13278,14178,14967,Bad
377,1214,1307,1492,1530,1679,1853,2034,2417,2685,2951,3106,3692,3926,4391,4629,5266,6148,6448,6973,7751,8203,8768,8913,Normal
258,276,280,379,401,479,854,1000,1094,1145,1518,1694,1820,2733,3736,4423,5409,6215,7006,7950,8525,8894,9667,10146,Normal
21,26,140,190,265,280,504,774,1081,1429,1914,2996,3508,3800,4203,4810,5910,6356,7154,7446,8281,9437,10089,10136,Normal
265,265,389,436,478,589,737,1012,1170,1484,1700,2002,2190,2410,3107,3412,3731,4364,4978,6346,6774,8200,9536,9873,Normal
0,163,428,1146,1159,1453,1829,2242,2596,3255,3640,3850,4974,5601,6802,7853,9162,10350,11504,12923,14287,15727,17241,18245,Bad
1138,1593,1947,2273,2781,2962,3255,3769,4149,4609,4991,5611,6154,6438,6921,7503,8150,8894,9984,10618,11371,12032,12700,13693,Bad
386,631,649,761,850,925,1107,1493,1557,1708,1842,2068,2214,2354,2710,3165,3283,4056,4687,5117,5303,6003,6251,6537,Normal
22,70,105,123,129,216,342,511,524,712,783,830,939,1177,1261,1423,2184,2329,2364,3083,3178,3286,3299,3340,Good
246,477,487,522,549,726,818,1090,1565,1691,1972,2210,2663,3116,3347,4078,4797,5705,6917,8060,9193,9973,10898,11530,Bad
745,763,1159,1324,1614,1760,2200,2697,3160,3439,3755,4085,4471,4826,5606,6248,6918,7648,8376,9221,10315,10897,11922,12598,Bad
340,730,870,990,1000,1161,1815,2014,2663,2883,3436,3922,4368,4983,5689,5943,6655,7427,8072,8767,9427,10160,10855,11356,Bad
509,859,1037,1120,1475,1546,1776,2020,2662,3401,4062,4576,5219,6075,6533,7238,7821,8465,8991,9486,10361,10613,11033,11202,Bad
22,29,207,242,355,469,616,959,988,1218,2030,2424,2674,2840,3762,3962,4310,5001,5339,5791,6266,6420,6789,7085,Normal
12,21,174,203,330,569,729,1279,1549,1801,2121,2566,3441,4076,4906,5655,6544,7791,8368,9541,10323,11318,12065,12599,Bad
4,272,467,607,689,875,1139,1270,1561,1734,1836,2413,2877,3156,3433,4180,4564,4868,5231,5515,6061,6404,6618,6812,Normal
12,87,488,556,611,638,674,839,873,960,1076,1338,1399,1665,1856,2315,2357,2542,2785,3100,3822,4272,4399,4408,Good
42,92,176,183,187,246,1104,1152,1303,1376,1587,1726,1893,2384,2913,3523,3771,4662,5636,6656,7305,8115,9225,9315,Normal
45,92,155,183,188,303,337,668,850,1023,1415,1655,1813,2832,3876,4637,5153,6689,8135,9688,10684,11833,13174,14184,Bad
513,558,674,1141,1168,1249,1548,1719,1750,1980,2881,3063,3429,3686,3919,4412,4770,5318,5809,6087,6832,7758,8248,8450,Normal
72,114,237,276,319,401,552,573,596,622,668,774,834,890,1071,1192,1470,1683,2120,2440,2847,3084,3327,3434,Good
26,26,35,54,98,210,278,298,385,1309,1623,2227,2372,2480,2917,3313,3700,4463,5432,6501,7522,8374,9363,9742,Normal
194,1154,1329,1335,1557,1650,1819,2232,2330,2497,2677,3135,3252,3378,3921,4412,4681,4930,5386,6264,6701,7277,8252,8304,Normal
14,14,105,155,156,249,551,736,803,1001,1080,1163,1251,1409,1824,1956,2191,3277,3607,3944,4333,4945,5061,5230,Good
24,124,163,221,353,472,722,961,1086,1292,1399,1718,1964,2732,3148,3364,4489,4938,5993,6675,8713,9196,9885,10510,Normal
119,224,256,303,364,452,794,914,1029,1232,1370,1845,2671,3457,4218,5348,6219,7907,8573,10065,11661,13472,14592,15025,Bad
378,391,399,435,484,666,773,1308,1750,1959,2261,3086,3452,4458,5670,6854,8140,9332,10510,11046,12147,12736,13475,14218,Bad
80,335,383,438,476,579,784,1055,1268,1544,1860,2355,2809,3320,3776,4595,5451,5821,6586,7251,7722,8754,9083,9191,Normal
84,85,149,190,221,362,483,669,988,1042,1199,1717,2004,2144,2909,3277,3826,4400,5014,5269,5972,6179,6714,6845,Normal
128,144,262,321,457,638,803,1029,1158,1296,1820,2006,2190,2808,3602,4234,4834,5439,6160,6816,7991,9373,10216,10882,Bad
199,240,261,356,545,749,1446,1713,1885,2211,2557,3090,3500,3985,4710,5263,6667,7721,8935,11267,12827,14967,16240,17899,Bad
310,491,657,775,1169,1263,1656,2220,2720,3011,3441,3738,4473,5078,5650,6110,7024,8356,9541,10520,12241,13183,13771,14288,Bad
582,662,716,894,968,1055,1197,1435,1517,1722,1944,2596,3164,3737,4328,5063,5869,6764,7804,8852,9851,10765,11695,12243,Bad
860,1451,1728,1815,2019,2367,2536,2785,3326,3680,4016,4329,4601,5419,6025,7128,7550,8664,9352,10106,11287,12263,13160,13463,Bad
254,255,403,423,510,640,817,1011,1393,1669,2337,2879,3173,3485,3786,4501,5239,5802,6725,7048,7685,8342,9304,9779,Normal
213,215,227,232,265,388,595,721,955,1147,1296,2118,2230,2544,2788,3310,3941,4365,5167,5982,6731,7648,8475,9620,Normal
127,148,476,704,800,1270,1588,1821,2455,2670,2931,3343,3802,4278,4581,5352,5852,6444,7630,8720,9207,10609,11478,11577,Bad
281,529,586,600,836,1150,1426,1896,2248,2449,2941,3438,3583,3927,4801,5397,6326,7036,8557,8838,10634,12777,13578,14508,Bad
178,408,580,635,912,1299,1436,1717,2202,2542,2803,3271,3555,3878,4168,4727,5179,5755,6423,7064,7304,7904,8447,8914,Normal
35,38,43,78,113,242,281,353,477,552,934,1086,1198,1436,1915,2420,2917,3809,4181,5074,6175,7059,7494,7925,Normal
389,411,523,549,705,895,990,1054,1278,1410,1416,1548,1633,1918,2425,2887,3279,4114,4953,5633,6226,6793,7187,7716,Normal
237,254,283,423,471,564,642,754,1007,1127,1155,1186,1580,1992,2217,2343,3249,3642,4455,4959,5449,5948,6412,6422,Normal
186,345,390,393,440,509,512,707,708,737,796,889,1270,1437,1782,2045,2749,3948,4529,5431,6819,7826,8363,8363,Normal
495,583,805,932,1377,1393,1609,1977,2325,2694,3198,3467,4051,4360,4947,6213,6848,8968,11100,12422,13677,14910,15457,16721,Bad
224,510,649,695,849,970,1374,1755,2273,3473,3632,4214,4618,5401,5898,6770,7921,9186,10163,10960,12772,13442,14186,14707,Bad
96,103,198,243,451,555,763,994,1317,2293,2396,2624,3248,3587,3916,4469,5000,5591,5966,6802,7110,7485,8660,8847,Normal
128,156,235,273,372,431,633,709,1023,2377,2547,2936,3259,3930,4052,4629,5358,5771,6244,6929,7432,7802,8201,8548,Normal
0,0,20,169,231,312,695,932,1315,1481,1748,2108,2355,3195,3820,4432,5196,6445,7106,8934,9926,11717,12670,13395,Bad
961,1246,1414,1565,1761,1909,2267,2572,2895,2979,3506,3893,4007,4238,4871,5386,5920,6323,7306,7896,8407,9476,9881,9974,Normal
0,78,127,322,526,812,985,1165,1394,1741,2050,2189,2338,2730,3295,3779,4465,5133,5917,6674,7422,7976,8510,8675,Normal
196,487,590,728,812,1163,1194,1494,1804,1842,2343,2503,2646,2843,3320,3806,4139,4653,5724,6513,7128,8484,9248,9847,Normal
435,634,704,724,847,1041,1238,1342,1476,1754,1910,2036,2318,2473,2793,2969,3919,4231,4507,5131,5633,6087,6163,6368,Normal
83,671,786,812,877,1364,2355,2832,3382,4438,4948,5790,6792,7612,8113,10351,12030,13709,15190,17479,18731,19994,21790,22495,Meltdown
595,608,658,841,991,1206,1546,2016,2168,2393,2901,3647,4549,4945,6007,7111,7811,9841,10949,12287,13512,14809,15985,17159,Bad
295,565,708,1053,2471,2882,3262,4064,4518,4972,5293,6079,6637,6813,7394,7704,8051,9506,10488,11329,12371,13075,13803,14219,Bad
183,185,463,748,1029,1221,1488,1579,1910,2360,2648,2954,3178,4266,4960,5710,6486,7687,8830,10334,11280,12941,13438,13695,Bad
291,316,318,605,636,670,943,1221,1274,1327,1644,2348,2549,3169,3769,4327,5007,5944,6480,7035,7765,8179,8527,8714,Normal
0,454,490,569,665,801,931,1292,1513,1674,2108,2601,2848,3067,3746,4407,5566,7132,8361,9377,10914,12313,13400,13826,Bad
0,184,310,331,379,639,821,902,1023,1150,1326,1482,1672,1911,2009,2101,2281,2644,2761,3006,3426,3643,3903,4038,Good
31,50,129,249,300,331,453,545,770,843,1070,1559,1821,2230,2402,3387,4020,4788,5466,6436,6979,7535,8436,8945,Normal
468,806,866,920,1049,1276,1539,1977,2176,2333,2928,3232,3860,4328,4946,6061,6867,8416,9293,10248,12141,12925,13768,14491,Bad
0,28,215,336,485,796,1070,1524,1666,1809,1886,2521,2684,2863,3175,4724,5325,6208,6623,7441,8952,9584,10300,10773,Bad
0,955,1034,1188,1459,1693,1982,2434,2789,2996,3401,3902,4366,4659,5262,5704,6098,6640,7143,7568,8289,9090,9378,9533,Normal
26,47,73,236,295,487,739,1064,1427,1747,2220,2374,2440,3165,3440,4178,4527,5010,5834,6018,6445,6954,7155,7407,Normal
106,142,301,333,415,551,767,868,939,1073,1300,1428,2038,2237,2587,3112,3830,4287,4813,5173,5867,6439,6945,7029,Normal
206,206,230,305,349,452,578,771,850,915,990,1237,1557,2003,2352,2834,3624,4328,5088,5823,6513,7006,7761,7976,Normal
125,153,246,297,359,437,546,685,946,1364,1554,2243,2674,3397,4487,5211,6118,8348,9676,11350,12470,13532,14897,15936,Bad
255,255,255,388,480,2525,2776,2941,5262,5415,6548,6849,7439,7695,8146,8522,9394,9765,10425,10837,11577,12227,12528,12690,Bad
97,153,153,349,402,427,535,836,906,996,1584,1765,1813,2108,2345,2612,2913,2937,3208,3590,3925,4353,4678,4702,Good
16,31,175,246,383,412,757,968,1051,1430,1780,2147,2360,2663,3324,4012,4911,5744,6873,7845,8986,10421,10757,11266,Bad
369,456,479,649,758,930,1033,1141,1379,1684,2720,3037,3269,3782,4379,4850,5703,6959,8466,9993,11105,12184,13562,14139,Bad
111,449,526,563,630,837,1005,1984,3128,3548,3949,4414,4718,5226,6474,7396,8974,10214,11639,13295,15517,16429,17661,18187,Bad
467,752,951,1227,1354,1565,2309,2756,2843,3451,3647,4066,4932,5883,7146,8312,10492,12900,14879,16764,18910,20921,21958,23138,Meltdown
252,452,984,1170,1551,1777,2409,2901,3201,3821,4980,5613,6297,8005,8605,10328,11400,13259,14017,16209,17619,18758,20320,21109,Meltdown
700,940,1303,1469,1731,2548,3006,3298,3797,4341,4908,5778,6946,8216,9408,11318,11962,14054,15339,16943,18096,19726,20608,21241,Meltdown
17,391,463,498,617,758,993,1211,1576,2001,2375,2752,3277,3580,3832,4402,5409,5604,6515,7595,8366,9495,10049,10309,Normal
31,43,168,203,1055,1352,1538,1711,2006,2238,2678,3234,3524,3966,4840,5198,6128,7606,8373,9000,10178,11250,11657,11963,Bad
358,358,396,551,613,691,975,1049,1331,1696,1867,1917,2191,3052,3310,3565,3774,4242,4845,5268,6071,7210,7395,8028,Normal
420,434,437,482,584,794,983,1155,1698,2284,2653,3129,3786,4184,4515,5320,5799,6235,6569,7168,7683,7991,8088,8180,Normal
0,0,221,239,356,508,1635,1828,1938,2242,2464,2617,2919,3072,4168,4771,5353,5943,6644,7088,7432,7852,8010,8150,Normal
31,53,73,96,142,283,466,577,876,1273,1548,1695,2275,2459,2602,3326,3569,4072,4450,4841,5172,5345,5450,5520,Good
