X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Cluster
0,12,22,168,1068,1918,2711,5377,7642,9081,10936,12967,14685,17055,19172,21529,23777,25463,27964,29093,29885,30669,31005,31235,Good
0,5,41,271,960,1759,3933,5894,7592,9691,11775,13785,15851,18282,21111,24685,29205,32111,35157,38145,40571,41693,42066,42345,Good
170,170,210,484,847,2002,3631,6155,7607,10354,13517,15855,18497,21722,25271,28576,33818,37368,41511,44364,47700,49756,51138,51892,Normal
700,1114,1132,1387,2977,3924,5125,9996,11083,14906,17181,19989,21275,22642,23319,25187,26142,26917,27822,28309,29012,29322,29334,29334,Good
86,86,88,172,230,436,873,2157,3094,5067,6458,9325,11877,14147,18665,21761,24270,27839,31110,33291,35649,37575,38109,38454,Good
0,10,53,1261,1943,4314,6423,9288,12762,16553,20613,23694,27640,31381,35539,41251,46708,53255,59389,63183,65639,67419,68492,69836,Normal
490,1464,1498,2147,2400,3832,4956,7174,8212,10351,11898,13326,15704,17314,19668,21908,22367,23359,24067,25768,26308,26609,26750,26761,Good
22,22,26,187,327,643,1000,1253,1966,2217,2769,2967,3321,3661,4511,4795,5245,5557,6245,6884,6984,7402,7557,7561,Good
3,3,3,65,229,531,917,1467,1957,3058,4143,5031,5835,6333,6771,7493,8110,8398,8946,9614,9989,10739,10764,10764,Good
0,8,68,220,596,2497,3867,5808,6992,9805,11208,14239,17299,20274,22630,25355,28735,31126,33621,35653,36900,36992,37155,37225,Good
11,17,605,1302,2856,3729,5020,6215,8324,10237,13328,16087,18417,20400,23294,25910,28236,30213,32898,36368,38270,39481,40164,40976,Good
207,756,1201,2056,2338,2810,3965,4979,5866,6477,7336,7950,8660,9201,9514,10220,10951,11831,13040,13545,13737,15000,15000,15000,Good
2,2,23,139,322,881,1152,2465,3165,4380,4877,5926,6693,7787,8870,10557,12173,13897,15077,16751,18632,19230,19561,20308,Good
0,16,20,196,745,2536,6358,10656,13904,17740,20708,23645,27120,30279,34007,37385,40737,45691,49187,52269,55374,56811,57194,58029,Normal
0,19,464,601,1357,2422,3081,4731,6874,8622,10215,13684,16181,18339,20222,22415,25848,28546,31274,33285,35857,37201,37291,37353,Good
0,0,9,285,665,1667,2825,5015,7143,9686,13207,16312,19438,22544,25901,29893,33166,37643,42161,46910,50487,51977,52962,53194,Normal
987,1036,1069,1436,2118,3566,4750,8017,11786,14441,17218,19001,21117,23438,25173,26276,27191,27997,29320,30197,30649,30838,30882,30882,Good
30,33,96,221,696,1201,1528,2753,3662,4501,5219,7234,8964,9743,10950,13084,14662,15921,17754,19738,21262,22442,24335,24405,Good
155,169,234,793,1440,3925,6010,7972,11511,14557,17723,20719,26023,30153,35153,42080,48203,54044,60567,65621,69792,72609,74341,74677,Normal
143,159,268,857,2011,4958,8527,12058,18255,22065,26903,31172,36591,40914,46739,52579,58242,63448,70064,74728,78894,80532,81017,81048,Normal
0,26,728,1130,1815,4406,6189,9712,12055,15530,17758,20529,25865,28976,32470,35566,39171,42725,46976,50847,52687,53512,54774,55437,Normal
0,18,389,679,1221,2266,3574,5940,7887,10131,12350,14643,17231,21427,26235,31022,35542,40510,42805,46496,49522,51330,53298,54547,Normal
1025,1632,2160,2581,3138,5144,6906,8169,9305,11733,13450,16522,19934,21554,24285,27582,30246,32119,34596,36167,38255,40437,41244,41550,Good
0,0,33,264,723,2272,5028,6485,8226,10689,12907,15821,19123,22168,25341,29102,32486,35186,38959,41565,43913,45342,46606,47486,Normal
0,30,142,659,1879,4821,9040,12840,19563,24016,29939,33635,38375,42088,46963,52654,57613,65236,70646,77487,81370,84128,84928,86766,Bad
349,678,1320,2291,3396,5526,11210,15033,24290,29599,36903,43865,50710,58724,67560,77277,89519,99124,111029,119019,130065,137087,142521,145458,Bad
753,1045,1115,1349,3396,6921,9606,12180,15856,17737,23405,28100,31221,36856,40392,46337,50023,55143,58552,62380,65199,68015,68868,69369,Normal
407,435,794,963,1531,3468,4968,6658,9207,11808,13371,15859,19201,22155,25377,28580,33444,37129,40860,44575,47855,50418,51106,51132,Normal
65,99,171,287,554,1252,2773,4107,7201,8462,10892,13159,16892,19956,23000,26713,29990,33916,38171,41093,44464,46472,48384,48828,Normal
666,892,1141,1217,1398,1858,2270,3091,4323,5498,6734,8712,11006,12608,13748,14875,16224,18356,19321,20562,22116,23742,24482,24523,Good
15,15,21,766,1199,2047,3891,6258,8933,11190,14436,18176,22922,27766,33955,41811,50307,58279,66552,75118,83210,87690,89625,90317,Bad
445,474,533,732,1697,3976,5725,7985,10872,14222,16464,19322,22217,24837,27302,30734,33949,37615,39770,42600,45019,45989,46495,46793,Normal
0,0,25,153,643,1577,2522,3460,4606,7250,8998,11116,13157,15503,17087,19731,21334,23508,25903,27905,29142,30255,31194,31430,Good
120,136,139,277,634,1482,2420,3029,4125,5204,7712,9165,11709,14132,16449,19350,21046,23094,25616,27946,30181,31516,32375,32730,Good
54,430,483,610,825,1525,2052,2912,4101,5399,6314,7706,9379,11362,13752,15466,18030,19495,21246,24498,25344,28690,29413,29580,Good
1803,1816,1833,1990,2188,3005,3305,4161,5223,5979,6546,7967,8412,10108,11143,12506,14645,16024,16896,17882,18267,18379,18751,19111,Good
0,22,22,94,620,1469,2456,4862,6776,9684,12208,17318,21180,26822,29883,34293,37754,40651,43451,47192,49027,50352,52297,52476,Normal
271,534,585,1955,3381,5931,7421,10146,13469,16019,18524,21757,26041,30463,37083,41066,44043,49569,53399,56343,58997,61456,62327,63180,Normal
614,646,732,3268,5323,12331,16154,20022,22491,25477,26371,28336,29223,30115,30756,32234,32566,33075,33588,33770,33904,34025,34033,34033,Good
0,8,42,123,312,1977,2161,2797,4249,5145,5853,6757,8076,9797,11535,12719,15332,17735,20211,23277,25035,26444,26589,26884,Good
0,157,169,302,519,1279,1735,2468,3309,4078,5023,5793,6998,7572,9049,9941,11108,11699,12329,13661,14160,15050,15505,15598,Good
0,13,81,252,1761,3277,4642,6687,9024,10853,12768,15086,17778,20342,23678,27423,31666,35687,39042,42578,46601,49239,50593,51151,Normal
725,792,941,1386,2607,5471,7927,13592,19579,25275,31124,37121,43052,49133,55166,63412,71143,78779,87007,95581,103430,108831,111458,113154,Bad
512,627,662,1376,2938,4118,5445,8223,11919,13769,16549,19728,21557,24286,26927,28959,31822,34347,37138,40064,41533,43119,43442,43475,Good
276,297,377,737,1100,2219,3546,4528,7356,8638,10090,11729,13238,14283,15490,16814,18087,20692,21906,23459,24958,25692,26804,27348,Good
20,46,69,200,323,2799,3796,4198,5531,6146,6930,8000,8391,9180,10408,11042,11600,12224,12881,13288,13737,14418,14752,14856,Good
0,0,29,72,146,1107,1574,2341,2555,4063,4975,5464,5944,6472,7846,8327,9169,9582,10256,10847,11081,11431,11690,11702,Good
52,693,1407,1634,2013,3451,5279,6629,8545,11893,15117,21121,25212,30714,35712,41881,48571,55185,61870,68860,73683,77938,80120,81877,Normal
132,399,470,1257,2407,4170,8513,14903,18850,25523,32857,39231,47905,54805,62797,71017,80422,88018,96813,105066,111423,116009,119869,120759,Bad
996,1067,1228,1459,1754,2823,4585,8235,9830,13137,14848,18383,20383,24097,27974,31332,34646,39784,42595,46595,49367,52041,53128,53926,Normal
2,117,258,1321,2560,5135,9306,12589,15183,17368,21940,24609,26703,29286,31675,34269,36735,39110,40482,42319,43508,44592,45195,45369,Good
0,8,36,82,313,704,3644,6662,8126,11047,12759,16212,18351,20684,22546,24902,25840,27824,29809,32197,33082,33515,33724,34547,Good
258,290,295,423,508,1394,2787,5405,8505,9890,11708,13454,15122,17595,20054,22339,24939,27531,29610,31098,32996,33943,34645,34931,Good
22,41,1056,1291,1459,1967,2772,3433,4848,6665,8012,9417,10169,11624,12449,13470,14220,15450,16050,17049,17686,17968,18189,18376,Good
0,8,56,149,1040,1575,2090,3105,3672,5385,8254,9497,11650,12703,14582,15642,17514,18420,19194,20075,20754,21037,21309,21667,Good
314,316,324,1054,2295,2680,3116,5769,7073,9078,10699,13156,14471,16261,17799,20930,23322,26116,28254,31123,32379,33611,34104,34163,Good
0,0,1,76,239,526,1720,2652,4631,6531,9016,12023,15200,17833,21930,26423,31836,36363,42961,48223,54510,58377,59981,60885,Normal
0,0,36,193,1064,1825,3748,5577,7448,9579,12524,14871,19549,23853,27198,30250,32464,35876,38369,39932,43645,44568,46815,47793,Normal
1296,1652,2409,4022,4721,7102,10298,14160,18518,23107,26815,30155,32761,35041,37640,40355,43323,46134,48242,50372,52295,54048,56080,56649,Normal
1182,1385,1696,1855,2369,4480,7380,9199,11124,13562,16159,18798,21255,23789,27027,30063,32373,35253,37726,42186,44972,46359,48246,49263,Normal
285,692,813,1009,1737,2661,3627,5749,8714,10089,11767,13658,14474,15933,16970,18384,20616,22192,23960,25659,27129,29147,31732,33420,Good
395,670,733,1316,1638,2558,4293,5427,6974,9133,13037,16131,19354,22747,27632,32861,37969,44753,51134,57275,61775,63748,65546,66279,Normal
108,467,498,1032,1598,3033,5421,8725,12462,17309,23012,28969,33108,37800,42317,48680,55015,60557,66908,73886,79550,83255,86634,87392,Bad
132,161,246,2182,4477,7608,11391,14333,17045,19180,22185,25964,27799,30509,33123,35939,37889,39887,42497,45833,46708,50232,50669,51007,Normal
266,266,381,1059,2571,6131,8252,11576,15695,22039,28328,34390,42624,48866,56306,63259,71859,80771,90783,102011,113482,121521,125684,129244,Bad
1104,1707,2557,3329,5219,7453,10666,16436,23134,27943,31677,38627,43114,47258,53812,58481,63446,70386,76348,81222,85728,90778,93634,94943,Bad
1729,1831,1912,3621,8132,10733,13370,15727,20081,25086,32116,37381,43444,49021,55171,61276,67513,72305,78681,83672,87875,92263,93333,93989,Bad
10,13,133,303,561,1991,3756,6346,7323,9003,11056,12492,13800,14712,15571,16472,17278,17888,18737,19746,20404,21094,21131,21617,Good
0,1,14,126,343,977,1749,3011,4241,5993,6986,8812,10174,12465,14486,16595,19188,22139,25239,29313,32586,35077,37724,38414,Good
860,1297,1340,2131,2609,4352,6257,8809,12322,17306,22627,25896,32988,39442,45309,50920,57172,61144,65989,71379,76186,78239,78781,79505,Normal
190,545,639,1073,2335,4577,7727,13561,19012,25703,30653,35375,39194,42772,47107,50872,55832,58734,61369,64053,67351,68601,69015,69015,Normal
0,0,0,83,486,1715,1941,3003,4681,6175,7383,8147,9731,11376,12827,14020,15335,15706,16846,17740,18556,19916,20432,20856,Good
34,51,92,914,2465,3948,6442,7754,10309,12916,16465,20247,24832,28131,33248,37696,42853,47215,50225,55228,58106,62495,65420,66928,Normal
607,607,1074,1726,2048,4568,6809,8389,12622,17249,23399,29702,33627,40082,49135,58357,67286,76588,89455,99840,111732,120624,129119,134313,Bad
1913,4085,5486,6619,8338,10370,14723,19354,24072,31570,36120,42734,50345,55893,60457,67109,73940,79114,85763,91601,97584,100258,101356,102160,Bad
1544,1544,1712,1798,3517,4337,4956,6253,9258,12115,14459,18321,20888,24285,26470,29537,32009,33686,37416,39591,42663,43411,45146,45460,Good
123,740,1290,1312,1411,2066,3871,4603,5827,7513,9421,12175,16103,19992,25009,30487,36463,44475,49631,54765,62029,66936,69099,71198,Normal
2795,2915,3103,4006,6578,9385,11149,16399,22449,28304,33126,39475,43365,49758,56296,62518,68441,71996,79890,84759,89408,94010,96658,99314,Bad
1347,1369,1509,3062,7095,9955,13765,16307,21464,23962,30848,36154,39978,45536,50692,56009,61744,65518,69767,74483,78239,81997,83644,84543,Normal
2768,3229,4397,4485,4675,5215,6847,8740,10443,13713,17152,19191,22807,26073,29570,33096,36746,40333,44159,46884,50368,53256,56306,58253,Normal
721,721,727,1032,1992,3511,4371,5742,7241,10995,11921,13580,14608,15225,15785,16757,17405,18174,20417,20776,21116,21361,21438,21449,Good
218,218,280,593,2459,3883,7033,10606,17040,19057,24292,28592,33255,37519,42310,46634,51792,56003,60313,64096,68086,70762,72276,73826,Normal
430,593,645,727,1055,1795,2770,4510,5686,7638,9690,11988,14544,17631,21488,26762,32479,38662,44005,50029,53316,55425,57619,58424,Normal
3477,3786,4342,8390,11481,17230,24421,33216,42836,51331,62028,68301,77545,84435,90903,98103,104601,110519,115563,120542,125087,128966,130810,131577,Bad
515,1512,2156,2330,2777,4757,6256,8672,11537,14935,17863,20308,24385,28948,33234,37237,41737,45234,48791,51681,54097,55277,55857,57018,Normal
344,354,782,1301,2707,4293,8801,12563,16378,19251,22126,25326,27480,29969,32108,33316,34668,36008,37544,38617,39084,39919,40286,40286,Good
226,229,669,757,1991,4290,6144,9964,15636,19924,23619,28443,34194,38481,42723,49040,54151,59945,64433,68774,71664,73347,74597,74632,Normal
84,101,135,392,1212,3437,5687,9617,14966,19030,23632,28272,35822,41312,48841,55738,64309,71951,81238,94017,103065,107259,111045,113248,Bad
1479,1808,1827,2048,3827,7912,10257,12801,16970,20019,22006,26232,28954,31576,35002,39942,43687,47420,50150,53766,56295,59470,60370,61419,Normal
1,285,492,892,1480,2184,3484,4683,6361,7759,10715,13139,15372,17986,20232,24341,27911,31002,35408,38766,42254,45379,46871,48276,Normal
9,25,157,496,1092,2257,3838,5537,9323,11713,14680,18624,22464,26810,30181,34188,37502,40811,44776,46859,48585,49723,50983,51772,Normal
160,162,230,402,896,2434,3116,4849,6882,8700,11077,14539,16734,20345,24191,27463,32718,36514,42017,45430,48356,50580,51638,53304,Normal
54,75,218,493,1415,3048,3844,5469,8785,12174,15387,18365,23170,26893,29567,31503,34261,35967,40185,43582,48068,50018,50018,50844,Normal
239,480,480,897,2207,4601,7187,11319,15331,18416,21911,25587,29553,33962,38653,43035,49391,55051,61852,67017,68961,72717,77522,78363,Normal
130,130,1001,1684,5212,5796,7628,8326,10884,13026,15004,16693,18710,20837,23114,25479,28487,30239,32619,36565,38198,39621,40771,41499,Good
1131,1136,1178,1355,1662,3002,4010,5972,8906,12568,16892,20872,24491,28012,30949,34805,37936,41422,43979,47729,50367,52425,53189,53366,Normal
736,1050,1218,1480,2406,5075,8710,13027,15601,18912,22106,25550,29008,32212,37692,42759,47230,51052,56016,63925,70542,77461,82750,84655,Normal
1026,1084,1584,2102,2389,5003,10876,17612,24685,28957,36085,41467,45555,49331,51716,54475,57438,59366,61144,62047,63036,63288,63358,63377,Normal
0,3,18,201,516,976,1403,2139,2877,3596,4657,6453,7871,8596,10011,11598,13489,14701,15360,16134,17845,18184,18441,18441,Good
13,43,99,300,1003,1696,2329,3260,4351,5254,6390,7620,8935,10415,11193,12599,13845,17363,18740,19585,20396,20984,21443,21531,Good
2,22,68,267,569,1285,2523,3416,5620,7465,8333,10443,11502,12232,13319,14466,15426,16589,17750,18915,20214,20561,21355,21417,Good
1,1,35,192,512,1140,2642,3263,4661,6588,7893,9417,10543,11924,13348,15238,16077,17442,18331,20623,21863,22638,23442,23677,Good
154,175,258,366,507,895,2303,3365,6323,7506,10045,12333,14064,16711,17992,21578,24028,29066,35321,37753,42498,47283,49093,49736,Normal
215,227,345,479,1175,1691,2677,3431,5460,7450,8644,11222,14501,16443,19959,22156,24454,27027,29094,31032,32618,33509,33680,33888,Good
441,482,1215,1844,2657,3843,5007,6756,7357,9030,11162,12014,13022,14890,16364,18826,20119,21967,23782,25198,26952,28680,29122,29579,Good
329,875,960,1062,1175,1647,2698,3331,4690,5859,6524,7605,8469,9694,10441,11003,12018,12538,13768,14880,15667,15766,15929,15929,Good
326,326,334,503,758,1481,2315,3350,4976,6076,8955,10383,11735,13179,15044,17518,19532,20872,23184,25699,27312,28349,29155,29314,Good
0,3,56,411,2072,8278,16598,24368,31267,39277,47605,54518,63129,69068,75632,82916,88120,93390,99884,104103,107749,111318,112503,113064,Bad
0,0,8,109,443,1315,2252,4238,6519,7344,8457,10004,11636,12923,13711,14648,16541,17204,17718,18839,19550,19653,19710,19789,Good
0,139,143,214,308,1462,1956,3351,4154,4927,5871,7271,9304,11959,13863,17249,20629,25383,29852,35267,37807,40070,40401,40401,Good
66,74,85,1204,1359,2228,2886,3836,5420,6528,7487,9070,11650,14123,15955,18449,21358,23719,25584,27880,29419,30924,31525,31772,Good
205,256,399,481,567,1316,1697,2729,3668,4717,5361,6387,7166,7714,9132,10382,11065,11756,12308,12705,12976,13392,13769,13823,Good
0,0,15,223,316,578,882,1595,3356,4882,6159,7421,8943,9940,12609,16386,18688,21570,24659,27607,30845,32371,32832,33761,Good
21,79,105,374,714,1676,2437,3401,5323,6946,8854,11415,15831,19462,24487,29820,37097,45492,52777,58720,64285,66596,67864,68417,Normal
58,102,106,225,1293,2873,4215,5281,6745,9276,13571,16374,19926,22732,25604,30424,35862,41964,50198,56960,64984,70091,73291,74894,Normal
13,374,673,1209,2539,5065,10760,14387,19721,24793,30965,37095,42489,48570,59231,71532,82981,91469,102582,112795,122533,128210,131400,136292,Bad
2894,3270,3745,5484,7450,9078,12654,15221,17616,22160,26042,31936,36206,41253,47009,53677,61424,68993,75000,81999,87280,90480,92341,93174,Bad
103,1893,2004,2469,3196,4619,5345,7901,9174,10420,12772,13613,14615,17164,19004,21748,26681,29145,32827,35491,36686,37623,38364,38364,Good
5751,6484,6909,9226,13838,21787,27196,40321,43863,49945,55605,63447,69484,75224,77521,81477,84102,87486,89264,90296,92882,93491,93593,94411,Bad
12,40,151,275,396,2364,4753,5919,7913,8633,12366,14657,16034,17960,19078,20872,22327,24181,26216,27389,29365,30088,30367,30793,Good
493,594,706,730,886,1286,1573,2322,2842,4239,5199,6239,8702,10137,11138,13001,14330,15428,17619,19473,20290,21208,21506,22014,Good
0,30,437,467,588,943,1138,1945,3273,4764,5828,7124,8781,10040,11681,13237,14635,16479,18262,19943,21100,21568,22254,22536,Good
40,145,171,274,478,1558,2524,3725,4736,6466,10116,14517,20078,25429,32096,38159,47579,58094,69504,78395,85192,93625,98288,101542,Bad
526,804,1036,1930,8860,14693,19993,23055,25285,27742,29660,32552,34772,37989,40596,43740,47221,50142,51752,53766,55066,56100,56615,56615,Normal
0,356,356,454,1401,2372,3396,3863,5437,6849,8094,9835,11466,13669,15077,17396,19573,21807,23599,25516,27469,28778,31457,31972,Good
507,542,550,698,980,1684,2359,3522,5064,6094,7463,9056,11090,12971,16113,18384,21953,24193,27132,29054,33231,35691,37835,39756,Good
122,147,205,357,1005,1682,3868,4902,5884,9593,12081,14417,16088,17618,19745,21881,24903,26258,29414,30996,33541,34222,34611,34861,Good
51,51,86,303,670,2243,3148,4852,6949,9369,12896,15620,19169,23833,29742,34993,41055,47796,57476,66247,75007,81939,85648,87242,Bad
99,99,544,664,1377,4199,5867,6934,9882,12805,14665,17646,20468,22222,23625,25606,29128,30721,32503,33095,34068,34608,34626,34660,Good
16,16,28,169,429,1320,2739,3556,4658,5701,6521,8752,10925,13836,17106,21783,24850,29112,32273,34982,38495,40821,41615,41983,Good
998,998,1047,1175,1460,2166,2807,3853,5641,7333,9246,10468,12683,14267,16087,17981,21006,23348,26135,28394,31628,34834,37025,37872,Good
277,289,359,500,785,1234,2246,3287,4600,5357,6568,8067,9042,10202,11816,13448,15977,18122,20223,21932,24178,26130,27822,28023,Good
1354,1365,2342,2479,2895,3482,5038,7516,9476,11509,13738,16856,19751,23104,27171,31400,35978,42435,47055,50759,53306,55493,57388,59183,Normal
700,700,771,877,1656,2262,4275,5574,6745,9412,11612,14296,17456,20021,24100,28192,35010,40246,46491,52189,57833,61141,62683,63370,Normal
0,8,94,260,1235,1616,2528,3297,4105,4816,6187,7619,9483,10818,12026,14642,16435,18685,20752,22827,24403,25161,25557,25698,Good
189,189,190,743,868,1284,1578,2320,3345,4432,6008,7007,8355,9806,11126,12258,13504,15677,17441,20075,21639,23914,24613,25754,Good
89,1522,1661,2061,2939,4184,5619,6962,8458,9892,11897,13212,16418,18478,21557,24016,26926,30052,32259,34559,36691,38123,39824,40160,Good
804,814,912,982,1024,1185,2160,3258,5205,6748,7919,10647,12960,16458,19918,24858,31310,39048,47421,54841,60821,65585,68606,71820,Normal
486,502,1483,2639,3666,5866,10871,14631,20113,23348,26984,32241,37099,41792,47213,51137,55675,60650,65680,69788,74563,78214,80688,81576,Normal
1032,1967,1996,2621,2681,3744,4695,6579,9832,13873,16287,18698,21393,23716,26373,29041,32827,35578,37725,39882,41918,43397,44333,44419,Good
0,498,545,724,1034,1657,3347,4448,5444,6869,7846,8689,9844,11976,15205,17774,19921,22531,24855,27480,29918,31400,32370,32439,Good
303,828,838,1101,1925,4240,6059,9531,14317,20419,26046,33491,37641,44091,53159,61955,73293,84311,94842,103746,115087,121724,125990,127618,Bad
291,524,650,969,1467,3133,6050,7432,9299,13213,15492,19139,23330,27918,32540,36320,42308,46886,51797,55601,60377,61680,62286,62622,Normal
230,238,270,409,609,746,954,1289,1815,2350,3366,3969,4445,5575,6356,7512,8140,9761,11328,12391,13437,13910,14019,14206,Good
401,401,407,541,591,748,1307,1586,2506,3470,4782,6098,7490,8687,10691,12506,14671,17194,20948,25776,28241,30972,33128,34172,Good
517,1253,2213,2950,6673,8361,11308,12673,15862,18145,19937,23587,27528,32553,37243,43507,49918,61926,74893,86114,96180,104724,109565,112627,Bad
819,822,911,2004,2869,5144,8263,10611,12612,17409,20975,24632,27501,31126,35412,39653,45788,54503,62535,72553,81445,90308,95325,98174,Bad
211,555,615,788,2307,3357,4982,5944,6747,7844,9130,11865,13919,16273,17787,20833,24871,28149,32781,37838,41442,43860,44919,45086,Good
253,285,301,881,1056,1446,2067,3372,5667,7735,9274,12076,15080,17418,20474,23213,26516,29385,32222,37277,40445,42463,43831,44274,Good
180,183,187,307,493,1930,2792,4951,5860,7284,8313,10069,11658,14749,18076,21957,27095,33728,40221,46418,56183,66457,71108,72060,Normal
259,873,2382,4050,5121,9047,11921,13892,17634,21473,23557,26117,27925,31362,33886,36631,39373,41185,43495,46207,47814,48620,49502,49725,Normal
798,1224,1295,1611,2459,5290,6927,10452,13679,16189,18662,23095,27259,31164,35173,40365,45456,51488,56615,61225,64246,65500,66579,67501,Normal
4,24,264,470,846,1863,3342,6019,9606,12326,15448,20286,25934,29479,36241,41221,50197,56612,64302,73244,81994,86395,89328,90848,Bad
578,642,731,1435,1855,3974,5595,8872,11946,16020,18762,21331,23704,26002,28661,30722,34505,36819,39453,42321,44057,46310,47772,49238,Normal
629,878,1069,1267,1573,2061,2839,3970,5216,7422,9179,11267,14211,16323,18773,20806,22567,24798,27521,29238,30320,32161,32953,33299,Good
0,61,113,1102,1526,4017,5080,6308,8655,10023,11995,15763,18499,22770,26126,31737,36970,44330,51167,58040,63429,66925,70316,71474,Normal
1151,1293,1383,1723,2090,3000,4348,7051,9614,12180,13790,16191,19044,22245,26640,30704,35278,38518,43257,49910,55441,59949,62577,63107,Normal
128,203,276,1583,2507,3969,5926,8445,10616,12865,16318,19951,25308,32179,38258,47128,57145,66789,76439,86454,96460,105956,112787,114778,Bad
3202,4294,4533,6475,9776,14152,15844,19567,26785,31609,34908,40454,45793,51156,57713,62788,71320,77736,85364,93090,99902,103031,104532,106077,Bad
48,74,190,355,1133,1565,2324,3492,5144,6693,8444,9758,12032,16802,25937,33478,42947,55074,66852,75100,85320,93229,100647,104106,Bad
1469,1722,2309,3599,6192,8642,14697,20880,25496,31841,35307,39836,43424,48496,52305,55796,62333,70881,79852,88571,95112,100578,102765,104349,Bad
74,400,510,733,1977,4505,9295,14656,20007,26336,31477,38639,45359,52743,59011,64982,71238,76854,83154,88068,93410,96949,97887,98061,Bad
53,55,137,238,618,992,1953,3124,5019,6887,8714,10531,13590,15589,18651,21478,26822,31710,36867,41820,45841,47850,49526,50470,Normal
333,409,533,623,755,1416,2502,4090,5280,8261,11406,15217,17923,22514,27299,31910,37348,44615,50811,57769,63639,68290,71136,71457,Normal
648,1182,1568,1831,3658,4771,6209,7881,10284,13051,15346,18836,22870,26270,30993,34654,40844,45322,51072,54761,58570,60324,61453,62129,Normal
167,169,181,256,541,809,1058,1454,3266,5538,7073,8164,10381,13298,16135,18976,21908,24290,26825,28057,30477,31604,32047,32403,Good
614,628,674,749,825,936,1570,1786,2659,3636,4376,5441,6841,8161,9387,11462,12365,13764,15637,16913,18297,19586,19849,19849,Good
2625,3628,4063,6816,13318,20205,28518,37308,41642,49283,53959,58362,64026,71347,76817,82753,91025,97400,104396,113483,120269,123116,126037,127425,Bad
865,1539,1649,2057,3628,5542,7350,12010,15303,18226,23067,27499,32843,39151,46480,54531,59892,65808,73383,78558,83328,87324,89649,90518,Bad
285,329,466,983,1915,3016,4498,5628,7457,8820,11649,13724,16160,19424,21801,24156,27317,30001,32993,36221,38276,39846,40533,41003,Good
0,151,561,705,1066,1714,2712,5584,7625,9190,11246,13512,15478,16961,19824,23186,26593,28806,31356,34833,36684,38455,41069,42174,Good
44,255,408,565,934,2084,2683,3809,5347,7553,10976,14988,20059,26253,35466,44048,54755,67161,79901,92235,105277,114994,122960,127181,Bad
3036,3744,4558,4955,9586,17175,21990,28900,33692,37485,40879,43913,47231,52545,56224,61487,66198,70829,75718,79848,82833,86250,88189,88684,Bad
1123,1149,1309,1528,2695,4852,5751,9834,11834,13329,16195,18808,21505,25586,28488,31838,34702,36399,38148,40341,41997,43102,44377,44534,Good
129,316,449,537,892,2109,3487,7643,9090,11150,12862,14198,16856,19879,22043,25460,28802,32708,37897,45431,53364,60183,63921,67552,Normal
3173,4842,5647,6022,8172,10299,15112,18282,24132,29807,35311,40531,45055,48535,52977,57674,64594,70205,77643,84015,90366,94504,95680,97606,Bad
193,810,1782,2138,3613,5191,8856,10379,13245,16695,18650,22153,25737,29918,34465,39921,47953,55261,65728,77973,88487,98434,103212,108484,Bad
1294,1368,1564,3176,5289,8355,10910,15792,20200,24973,29777,33817,37898,42678,47938,54269,60880,69395,79002,90299,99834,106679,111639,114820,Bad
3349,4126,4352,6435,10540,14425,18867,23315,28678,33297,36878,44715,50282,55898,63635,73986,83895,94189,104173,112492,119782,126991,129356,130028,Bad
4,15,20,189,275,572,1185,1780,2561,3947,4806,6891,8147,10853,13040,14691,16515,18707,21021,22734,25025,28328,30098,31412,Good
1385,1805,1907,2056,2390,3805,5172,6376,7961,9131,11357,13723,16395,19630,23931,28019,32260,37878,43228,48782,54687,57769,59286,60162,Normal
1972,3113,5103,6626,9287,12456,16840,23340,27560,30657,36889,40721,46028,51507,59299,69782,79296,89835,100670,112912,123119,130187,134949,136833,Bad
406,811,1750,3113,5229,7050,9948,14244,18701,20891,25183,29521,33086,37006,41516,46855,52695,58739,64171,70309,74004,75929,77370,79190,Normal
34,404,680,1433,1751,3729,4779,6443,7724,9609,11719,15427,17691,20924,22813,25774,28760,30301,32339,33586,36210,36954,37568,37721,Good
83,100,138,787,1169,2037,4579,6153,8136,10895,13027,15775,18945,22173,26287,31896,38502,43232,47766,52028,55479,57865,59496,61319,Normal
604,2559,2687,2997,3459,3943,4570,5529,6485,9246,10419,13405,17223,19324,23805,27083,32147,37104,45748,52853,60962,66971,73408,76435,Normal
784,1517,1580,1775,2319,3620,5754,8624,10068,14196,17778,21381,26551,32985,40357,48897,57228,65003,73417,81760,89428,92606,94631,96385,Bad
321,614,749,1068,2966,4051,8015,11003,15193,18088,21918,26429,30848,37216,44943,54551,64456,79397,93864,106756,116454,126510,132731,138358,Bad
2794,3695,5366,6325,8192,11222,12469,16554,20476,24573,30895,33748,37786,41641,48901,54595,60015,69026,75800,84321,90816,95524,98511,99070,Bad
1983,2128,2220,2465,3275,4423,6416,8316,11167,12866,14591,17500,19783,22492,24217,26419,29134,31324,33499,35269,37027,37622,38089,38368,Good
66,411,594,729,980,1714,2569,3596,4289,7564,9592,11561,13081,16128,18117,20394,23617,26134,27916,30167,31831,33253,34285,34340,Good
140,236,309,459,1149,2214,4005,5612,8024,11271,12938,15622,18505,21353,24742,29563,34434,41208,47502,55565,61703,64462,65736,66901,Normal
